category,category_min_salary,category_max_salary,job_title,job_min_salary,job_max_salary,job_average_salary,salary_range,job_url
Construction & Real Estate,1093317,3238855,Structural Engineer,1201185,3431441,2316313.0,2230256,https://www.paylab.com/mn/salaryinfo/construction-real-estate/structural-engineer?lang=en
Construction & Real Estate,1093317,3238855,Tile man,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/construction-real-estate/tile-man?lang=en
Construction & Real Estate,1093317,3238855,Welder,979308,2930383,1954845.5,1951075,https://www.paylab.com/mn/salaryinfo/construction-real-estate/welder?lang=en
Customer Support,926448,2590388,Call Center Supervisor,1052658,3247110,2149884.0,2194452,https://www.paylab.com/mn/salaryinfo/customer-support/call-center-supervisor?lang=en
Customer Support,926448,2590388,Call Operator,835987,2387971,1611979.0,1551984,https://www.paylab.com/mn/salaryinfo/customer-support/call-operator?lang=en
Customer Support,926448,2590388,Customer Support Specialist,1163061,2209559,1686310.0,1046498,https://www.paylab.com/mn/salaryinfo/customer-support/customer-support-specialist?lang=en
Customer Support,926448,2590388,Customer service analyst,1154563,2172887,1663725.0,1018324,https://www.paylab.com/mn/salaryinfo/customer-support/customer-service-analyst?lang=en
Customer Support,926448,2590388,Helpdesk Operator,1134285,2099824,1617054.5,965539,https://www.paylab.com/mn/salaryinfo/customer-support/helpdesk-operator?lang=en
Customer Support,926448,2590388,Technical Support Specialist,1086409,3061031,2073720.0,1974622,https://www.paylab.com/mn/salaryinfo/customer-support/technical-support-specialist?lang=en
"Economy, Finance, Accountancy",947987,3306299,Accountant,867960,2611541,1739750.5,1743581,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/accountant?lang=en
"Economy, Finance, Accountancy",947987,3306299,Accounting service manager,1276544,4710304,2993424.0,3433760,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/accounting-service-manager?lang=en
"Economy, Finance, Accountancy",947987,3306299,Assistant Financial Controller,1025643,3097666,2061654.5,2072023,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/assistant-financial-controller?lang=en
"Economy, Finance, Accountancy",947987,3306299,Assistant of Auditor,1171594,2218836,1695215.0,1047242,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/assistant-of-auditor?lang=en
"Economy, Finance, Accountancy",947987,3306299,Assistant to a Tax Advisor,1269339,2426404,1847871.5,1157065,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/assistant-to-a-tax-advisor?lang=en
"Economy, Finance, Accountancy",947987,3306299,Auditor,1306637,3867899,2587268.0,2561262,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/auditor?lang=en
"Economy, Finance, Accountancy",947987,3306299,Billing Clerk,978054,1869661,1423857.5,891607,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/billing-clerk?lang=en
"Economy, Finance, Accountancy",947987,3306299,Cashier,798902,1600331,1199616.5,801429,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/cashier?lang=en
"Economy, Finance, Accountancy",947987,3306299,Chief Accountant,1211088,3683105,2447096.5,2472017,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/chief-accountant?lang=en
"Economy, Finance, Accountancy",947987,3306299,Chief Accountant Deputy,965380,2869598,1917489.0,1904218,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/chief-accountant-deputy?lang=en
"Economy, Finance, Accountancy",947987,3306299,Claims Specialist,964153,2873876,1919014.5,1909723,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/claims-specialist?lang=en
"Economy, Finance, Accountancy",947987,3306299,Consultant,1318255,3864248,2591251.5,2545993,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/consultant?lang=en
"Economy, Finance, Accountancy",947987,3306299,Controller,1297325,3998300,2647812.5,2700975,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/controller?lang=en
"Economy, Finance, Accountancy",947987,3306299,Cost Accountant,908342,2797183,1852762.5,1888841,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/cost-accountant?lang=en
"Economy, Finance, Accountancy",947987,3306299,Damage appraiser,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/damage-appraiser?lang=en
"Economy, Finance, Accountancy",947987,3306299,Data analyst,1308393,3543696,2426044.5,2235303,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/data-analyst?lang=en
"Economy, Finance, Accountancy",947987,3306299,Economist,962400,2966075,1964237.5,2003675,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/economist?lang=en
"Economy, Finance, Accountancy",947987,3306299,Financial Advisor,1202748,3527337,2365042.5,2324589,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/financial-advisor?lang=en
"Economy, Finance, Accountancy",947987,3306299,Financial Agent,1285223,3919077,2602150.0,2633854,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/financial-agent?lang=en
"Economy, Finance, Accountancy",947987,3306299,Financial Analyst,1247473,3852306,2549889.5,2604833,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/financial-analyst?lang=en
"Economy, Finance, Accountancy",947987,3306299,Financial Markets Specialist,1405950,4274061,2840005.5,2868111,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/financial-markets-specialist?lang=en
"Economy, Finance, Accountancy",947987,3306299,Financial administration assistant,1358968,2612747,1985857.5,1253779,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/financial-administration-assistant?lang=en
"Economy, Finance, Accountancy",947987,3306299,IFRS specialist,1680934,6290785,3985859.5,4609851,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/ifrs-specialist?lang=en
"Economy, Finance, Accountancy",947987,3306299,Invoicing and payment specialist,878239,2705568,1791903.5,1827329,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/invoicing-and-payment-specialist?lang=en
"Economy, Finance, Accountancy",947987,3306299,Junior Accountant,749540,2345616,1547578.0,1596076,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/junior-accountant?lang=en
"Economy, Finance, Accountancy",947987,3306299,Junior Statistician,1089987,3082140,2086063.5,1992153,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/junior-statistician?lang=en
"Economy, Finance, Accountancy",947987,3306299,Payroll Clerk,865332,2646871,1756101.5,1781539,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/payroll-clerk?lang=en
"Economy, Finance, Accountancy",947987,3306299,Reporting Specialist,1065924,3177226,2121575.0,2111302,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/reporting-specialist?lang=en
"Economy, Finance, Accountancy",947987,3306299,Senior Accountant,1056531,3306319,2181425.0,2249788,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/senior-accountant?lang=en
"Economy, Finance, Accountancy",947987,3306299,Senior Statistician,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/senior-statistician?lang=en
"Economy, Finance, Accountancy",947987,3306299,Statistician,1180540,3489428,2334984.0,2308888,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/statistician?lang=en
"Economy, Finance, Accountancy",947987,3306299,Tax Advisor,1517655,4492554,3005104.5,2974899,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/tax-advisor?lang=en
"Economy, Finance, Accountancy",947987,3306299,VAT specialist,1028336,3848481,2438408.5,2820145,https://www.paylab.com/mn/salaryinfo/economy-finance-accountancy/vat-specialist?lang=en
"Education, Science & Research",1119189,2216732,Archaeologist,1073195,1933764,1503479.5,860569,https://www.paylab.com/mn/salaryinfo/education-science-research/archaeologist?lang=en
"Education, Science & Research",1119189,2216732,Assistant Teacher,833482,1471942,1152712.0,638460,https://www.paylab.com/mn/salaryinfo/education-science-research/assistant-teacher?lang=en
"Education, Science & Research",1119189,2216732,Biologist,1006770,2405285,1706027.5,1398515,https://www.paylab.com/mn/salaryinfo/education-science-research/biologist?lang=en
"Education, Science & Research",1119189,2216732,College lector,2078844,3749530,2914187.0,1670686,https://www.paylab.com/mn/salaryinfo/education-science-research/college-lector?lang=en
"Education, Science & Research",1119189,2216732,Deputy Headmaster,1510473,2735505,2122989.0,1225032,https://www.paylab.com/mn/salaryinfo/education-science-research/deputy-headmaster?lang=en
"Education, Science & Research",1119189,2216732,Driving Instructor,1092512,1968539,1530525.5,876027,https://www.paylab.com/mn/salaryinfo/education-science-research/driving-instructor?lang=en
"Education, Science & Research",1119189,2216732,Education coordinator,1258378,2266183,1762280.5,1007805,https://www.paylab.com/mn/salaryinfo/education-science-research/education-coordinator?lang=en
"Education, Science & Research",1119189,2216732,Educator/Instructor/Carer,1023441,1867331,1445386.0,843890,https://www.paylab.com/mn/salaryinfo/education-science-research/educator-instructor-carer?lang=en
"Education, Science & Research",1119189,2216732,Fitness Instructor,1176632,2127783,1652207.5,951151,https://www.paylab.com/mn/salaryinfo/education-science-research/fitness-instructor?lang=en
"Education, Science & Research",1119189,2216732,Guidance Counselor,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/education-science-research/guidance-counselor?lang=en
"Education, Science & Research",1119189,2216732,Laboratory Technician,845061,2030356,1437708.5,1185295,https://www.paylab.com/mn/salaryinfo/education-science-research/laboratory-technician?lang=en
"Education, Science & Research",1119189,2216732,Lector,1248919,2251702,1750310.5,1002783,https://www.paylab.com/mn/salaryinfo/education-science-research/lector?lang=en
"Education, Science & Research",1119189,2216732,Librarian,792323,1900474,1346398.5,1108151,https://www.paylab.com/mn/salaryinfo/education-science-research/librarian?lang=en
"Education, Science & Research",1119189,2216732,Master in Vocational Education,1085190,1920868,1503029.0,835678,https://www.paylab.com/mn/salaryinfo/education-science-research/master-in-vocational-education?lang=en
"Education, Science & Research",1119189,2216732,Music and Art School Teacher,1105830,1957402,1531616.0,851572,https://www.paylab.com/mn/salaryinfo/education-science-research/music-and-art-school-teacher?lang=en
"Education, Science & Research",1119189,2216732,Nursery School Teacher Assistant,581746,1307132,944439.0,725386,https://www.paylab.com/mn/salaryinfo/education-science-research/nursery-school-teacher-assistant?lang=en
"Education, Science & Research",1119189,2216732,Pedagogue,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/education-science-research/pedagogue?lang=en
"Education, Science & Research",1119189,2216732,Preschool Teacher,1021368,1809741,1415554.5,788373,https://www.paylab.com/mn/salaryinfo/education-science-research/preschool-teacher?lang=en
"Education, Science & Research",1119189,2216732,Primary School Teacher,1217251,2154626,1685938.5,937375,https://www.paylab.com/mn/salaryinfo/education-science-research/primary-school-teacher?lang=en
"Education, Science & Research",1119189,2216732,Professor,2717185,4900880,3809032.5,2183695,https://www.paylab.com/mn/salaryinfo/education-science-research/professor?lang=en
"Education, Science & Research",1119189,2216732,Psychologist,1194101,2078611,1636356.0,884510,https://www.paylab.com/mn/salaryinfo/education-science-research/psychologist?lang=en
"Education, Science & Research",1119189,2216732,"Research Worker, Scientific Worker",1232033,2908095,2070064.0,1676062,https://www.paylab.com/mn/salaryinfo/education-science-research/research-worker-scientific-worker?lang=en
"Education, Science & Research",1119189,2216732,School Canteen Manager,800350,1733783,1267066.5,933433,https://www.paylab.com/mn/salaryinfo/education-science-research/school-canteen-manager?lang=en
"Education, Science & Research",1119189,2216732,School Caretaker,762812,1618836,1190824.0,856024,https://www.paylab.com/mn/salaryinfo/education-science-research/school-caretaker?lang=en
"Education, Science & Research",1119189,2216732,School Principal,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/education-science-research/school-principal?lang=en
"Education, Science & Research",1119189,2216732,Secondary School Teacher,1271914,2251383,1761648.5,979469,https://www.paylab.com/mn/salaryinfo/education-science-research/secondary-school-teacher?lang=en
"Education, Science & Research",1119189,2216732,Special Needs Teacher,1162086,2104567,1633326.5,942481,https://www.paylab.com/mn/salaryinfo/education-science-research/special-needs-teacher?lang=en
"Education, Science & Research",1119189,2216732,Sports Coach,1048629,2465205,1756917.0,1416576,https://www.paylab.com/mn/salaryinfo/education-science-research/sports-coach?lang=en
"Education, Science & Research",1119189,2216732,Sports Coordinator,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/education-science-research/sports-coordinator?lang=en
"Education, Science & Research",1119189,2216732,Teacher,1129008,2031034,1580021.0,902026,https://www.paylab.com/mn/salaryinfo/education-science-research/teacher?lang=en
"Education, Science & Research",1119189,2216732,Tutor,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/education-science-research/tutor?lang=en
"Education, Science & Research",1119189,2216732,University Teacher,1531319,2728598,2129958.5,1197279,https://www.paylab.com/mn/salaryinfo/education-science-research/university-teacher?lang=en
"Education, Science & Research",1119189,2216732,University Teaching assistant,1311578,2347257,1829417.5,1035679,https://www.paylab.com/mn/salaryinfo/education-science-research/university-teaching-assistant?lang=en
Electrical & Power Engineering,997125,3186248,Design Engineer,1099227,3208145,2153686.0,2108918,https://www.paylab.com/mn/salaryinfo/electrical-power-engineering/design-engineer?lang=en
Electrical & Power Engineering,997125,3186248,Design Technician,1175301,3294569,2234935.0,2119268,https://www.paylab.com/mn/salaryinfo/electrical-power-engineering/design-technician?lang=en
Electrical & Power Engineering,997125,3186248,Electrical Engineer,1271076,3671270,2471173.0,2400194,https://www.paylab.com/mn/salaryinfo/electrical-power-engineering/electrical-engineer?lang=en
Electrical & Power Engineering,997125,3186248,Electrical Engineering Technician,1095104,2385458,1740281.0,1290354,https://www.paylab.com/mn/salaryinfo/electrical-power-engineering/electrical-engineering-technician?lang=en
Electrical & Power Engineering,997125,3186248,Electrical Fitter,1087953,2314728,1701340.5,1226775,https://www.paylab.com/mn/salaryinfo/electrical-power-engineering/electrical-fitter?lang=en
Electrical & Power Engineering,997125,3186248,Electrician,1056336,2282212,1669274.0,1225876,https://www.paylab.com/mn/salaryinfo/electrical-power-engineering/electrician?lang=en
Electrical & Power Engineering,997125,3186248,Electrician (industrial),1024299,2909326,1966812.5,1885027,https://www.paylab.com/mn/salaryinfo/electrical-power-engineering/electrician-industrial?lang=en
Electrical & Power Engineering,997125,3186248,Electronics Electrician,1200418,2429828,1815123.0,1229410,https://www.paylab.com/mn/salaryinfo/electrical-power-engineering/electronics-electrician?lang=en
Electrical & Power Engineering,997125,3186248,Inspection Technician,1007266,2874269,1940767.5,1867003,https://www.paylab.com/mn/salaryinfo/electrical-power-engineering/inspection-technician?lang=en
Electrical & Power Engineering,997125,3186248,Maintenance Engineer,1140629,3095062,2117845.5,1954433,https://www.paylab.com/mn/salaryinfo/electrical-power-engineering/maintenance-engineer?lang=en
Electrical & Power Engineering,997125,3186248,PLC Programmer,1332316,3613773,2473044.5,2281457,https://www.paylab.com/mn/salaryinfo/electrical-power-engineering/plc-programmer?lang=en
Electrical & Power Engineering,997125,3186248,Power Engineer,1230753,3320855,2275804.0,2090102,https://www.paylab.com/mn/salaryinfo/electrical-power-engineering/power-engineer?lang=en
Electrical & Power Engineering,997125,3186248,Power-Generating Machinery Operator,1117666,2326054,1721860.0,1208388,https://www.paylab.com/mn/salaryinfo/electrical-power-engineering/power-generating-machinery-operator?lang=en
Electrical & Power Engineering,997125,3186248,Process Engineer,1200414,3422365,2311389.5,2221951,https://www.paylab.com/mn/salaryinfo/electrical-power-engineering/process-engineer?lang=en
Electrical & Power Engineering,997125,3186248,Repairer,1179934,2391165,1785549.5,1211231,https://www.paylab.com/mn/salaryinfo/electrical-power-engineering/repairer?lang=en
Electrical & Power Engineering,997125,3186248,Service Engineer,1247628,3866886,2557257.0,2619258,https://www.paylab.com/mn/salaryinfo/electrical-power-engineering/service-engineer?lang=en
Electrical & Power Engineering,997125,3186248,Service Technician,965238,2854527,1909882.5,1889289,https://www.paylab.com/mn/salaryinfo/electrical-power-engineering/service-technician?lang=en
Electrical & Power Engineering,997125,3186248,Technician,930075,2628628,1779351.5,1698553,https://www.paylab.com/mn/salaryinfo/electrical-power-engineering/technician?lang=en
Electrical & Power Engineering,997125,3186248,Technologist,1103365,3086571,2094968.0,1983206,https://www.paylab.com/mn/salaryinfo/electrical-power-engineering/technologist?lang=en
Electrical & Power Engineering,997125,3186248,Telecommunication network installer,919514,2947568,1933541.0,2028054,https://www.paylab.com/mn/salaryinfo/electrical-power-engineering/telecommunication-network-installer?lang=en
General labour,791490,1620688,Au-pair,824793,1654196,1239494.5,829403,https://www.paylab.com/mn/salaryinfo/general-labour/au-pair?lang=en
General labour,791490,1620688,Cleaner,717335,1549275,1133305.0,831940,https://www.paylab.com/mn/salaryinfo/general-labour/cleaner?lang=en
General labour,791490,1620688,Cleaning manager,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/general-labour/cleaning-manager?lang=en
General labour,791490,1620688,General Labourer,776760,1596796,1186778.0,820036,https://www.paylab.com/mn/salaryinfo/general-labour/general-labourer?lang=en
General labour,791490,1620688,Hostess,1096273,1953212,1524742.5,856939,https://www.paylab.com/mn/salaryinfo/general-labour/hostess?lang=en
General labour,791490,1620688,Labourer,926147,1744542,1335344.5,818395,https://www.paylab.com/mn/salaryinfo/general-labour/labourer?lang=en
General labour,791490,1620688,"Porter, Information Staff",674889,1489850,1082369.5,814961,https://www.paylab.com/mn/salaryinfo/general-labour/porter-information-staff?lang=en
General labour,791490,1620688,Survey Interviewer,865436,1677007,1271221.5,811571,https://www.paylab.com/mn/salaryinfo/general-labour/survey-interviewer?lang=en
Human Resources,1097443,3019812,Career advisor,1024226,2685429,1854827.5,1661203,https://www.paylab.com/mn/salaryinfo/human-resources/career-advisor?lang=en
Human Resources,1097443,3019812,Coach,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/human-resources/coach?lang=en
Human Resources,1097443,3019812,Compensation & Benefit Specialist,1288062,3325779,2306920.5,2037717,https://www.paylab.com/mn/salaryinfo/human-resources/compensation-benefit-specialist?lang=en
Human Resources,1097443,3019812,Department Manager,1713195,3786464,2749829.5,2073269,https://www.paylab.com/mn/salaryinfo/human-resources/department-manager?lang=en
Human Resources,1097443,3019812,Education Specialist,1243549,3210847,2227198.0,1967298,https://www.paylab.com/mn/salaryinfo/human-resources/education-specialist?lang=en
Human Resources,1097443,3019812,HR Assistant,1027480,2028380,1527930.0,1000900,https://www.paylab.com/mn/salaryinfo/human-resources/hr-assistant?lang=en
Human Resources,1097443,3019812,HR Business Partner,1554262,4085167,2819714.5,2530905,https://www.paylab.com/mn/salaryinfo/human-resources/hr-business-partner?lang=en
Human Resources,1097443,3019812,HR Consultant,1190777,3106737,2148757.0,1915960,https://www.paylab.com/mn/salaryinfo/human-resources/hr-consultant?lang=en
Human Resources,1097443,3019812,HR Coordinator,1070509,2806780,1938644.5,1736271,https://www.paylab.com/mn/salaryinfo/human-resources/hr-coordinator?lang=en
Human Resources,1097443,3019812,HR Generalist,1372724,2483078,1927901.0,1110354,https://www.paylab.com/mn/salaryinfo/human-resources/hr-generalist?lang=en
Human Resources,1097443,3019812,HR Officer,979143,2587711,1783427.0,1608568,https://www.paylab.com/mn/salaryinfo/human-resources/hr-officer?lang=en
Human Resources,1097443,3019812,"Lecturer, trainer",1156940,3072522,2114731.0,1915582,https://www.paylab.com/mn/salaryinfo/human-resources/lecturer-trainer?lang=en
Human Resources,1097443,3019812,Occupational Psychologist,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/human-resources/occupational-psychologist?lang=en
Human Resources,1097443,3019812,Recruiter,1084926,2801624,1943275.0,1716698,https://www.paylab.com/mn/salaryinfo/human-resources/recruiter?lang=en
Information Technology,1407342,4831276,.NET Programmer,1385417,5274352,3329884.5,3888935,https://www.paylab.com/mn/salaryinfo/information-technology/dotnet-programmer?lang=en
Information Technology,1407342,4831276,ABAP Programmer,1505831,5866939,3686385.0,4361108,https://www.paylab.com/mn/salaryinfo/information-technology/abap-programmer?lang=en
Information Technology,1407342,4831276,AI Engineer,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/information-technology/ai-engineer?lang=en
Information Technology,1407342,4831276,ASP.NET Programmer,1370575,4431254,2900914.5,3060679,https://www.paylab.com/mn/salaryinfo/information-technology/aspdotnet-programmer?lang=en
Information Technology,1407342,4831276,Android Developer,1430557,5681404,3555980.5,4250847,https://www.paylab.com/mn/salaryinfo/information-technology/android-developer?lang=en
Information Technology,1407342,4831276,Backend developer,1256855,5567304,3412079.5,4310449,https://www.paylab.com/mn/salaryinfo/information-technology/backend-developer?lang=en
Information Technology,1407342,4831276,Business Intelligence Specialist,1357211,4696049,3026630.0,3338838,https://www.paylab.com/mn/salaryinfo/information-technology/business-intelligence-specialist?lang=en
Information Technology,1407342,4831276,C Programmer,1385804,5103757,3244780.5,3717953,https://www.paylab.com/mn/salaryinfo/information-technology/c-programmer?lang=en
Information Technology,1407342,4831276,C# Programmer,1440591,4487081,2963836.0,3046490,https://www.paylab.com/mn/salaryinfo/information-technology/csharp-programmer?lang=en
Information Technology,1407342,4831276,C++ Programmer,1502330,5431516,3466923.0,3929186,https://www.paylab.com/mn/salaryinfo/information-technology/cpp-programmer?lang=en
Information Technology,1407342,4831276,Cloud Engineer,1516320,5728739,3622529.5,4212419,https://www.paylab.com/mn/salaryinfo/information-technology/cloud-engineer?lang=en
Information Technology,1407342,4831276,Data Protection Officer,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/information-technology/data-protection-officer?lang=en
Information Technology,1407342,4831276,Data communication technician,1219050,2882188,2050619.0,1663138,https://www.paylab.com/mn/salaryinfo/information-technology/data-communication-technician?lang=en
Information Technology,1407342,4831276,Data scientist,1261348,5443497,3352422.5,4182149,https://www.paylab.com/mn/salaryinfo/information-technology/data-scientist?lang=en
Information Technology,1407342,4831276,Database Administrator,1357406,4115311,2736358.5,2757905,https://www.paylab.com/mn/salaryinfo/information-technology/database-administrator?lang=en
Information Technology,1407342,4831276,Database Analyst,1330749,3908719,2619734.0,2577970,https://www.paylab.com/mn/salaryinfo/information-technology/database-analyst?lang=en
Information Technology,1407342,4831276,DevOps Engineer,1666234,6291471,3978852.5,4625237,https://www.paylab.com/mn/salaryinfo/information-technology/devops-engineer?lang=en
Information Technology,1407342,4831276,ERP programmer,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/information-technology/erp-programmer?lang=en
Information Technology,1407342,4831276,Frontend developer,1327258,4315320,2821289.0,2988062,https://www.paylab.com/mn/salaryinfo/information-technology/frontend-developer?lang=en
Information Technology,1407342,4831276,Game designer,1278998,3794396,2536697.0,2515398,https://www.paylab.com/mn/salaryinfo/information-technology/game-designer?lang=en
Information Technology,1407342,4831276,Game developer,1268907,4570680,2919793.5,3301773,https://www.paylab.com/mn/salaryinfo/information-technology/game-developer?lang=en
Information Technology,1407342,4831276,Go developer,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/information-technology/go-developer?lang=en
Information Technology,1407342,4831276,IC Design Engineer,1823872,7032401,4428136.5,5208529,https://www.paylab.com/mn/salaryinfo/information-technology/ic-design-engineer?lang=en
Information Technology,1407342,4831276,ICT-specialist,1241330,2987712,2114521.0,1746382,https://www.paylab.com/mn/salaryinfo/information-technology/ict-specialist?lang=en
Information Technology,1407342,4831276,IT Analyst,1352086,4535187,2943636.5,3183101,https://www.paylab.com/mn/salaryinfo/information-technology/it-analyst?lang=en
Information Technology,1407342,4831276,IT Architect,2295812,8111025,5203418.5,5815213,https://www.paylab.com/mn/salaryinfo/information-technology/it-architect?lang=en
Information Technology,1407342,4831276,IT Business Analyst,1337483,5194909,3266196.0,3857426,https://www.paylab.com/mn/salaryinfo/information-technology/it-business-analyst?lang=en
Information Technology,1407342,4831276,IT Consultant,1370094,5049021,3209557.5,3678927,https://www.paylab.com/mn/salaryinfo/information-technology/it-consultant?lang=en
Information Technology,1407342,4831276,IT Network Administrator,1293960,3451910,2372935.0,2157950,https://www.paylab.com/mn/salaryinfo/information-technology/it-network-administrator?lang=en
Information Technology,1407342,4831276,IT Product Manager,1776861,6200075,3988468.0,4423214,https://www.paylab.com/mn/salaryinfo/information-technology/it-product-manager?lang=en
Information Technology,1407342,4831276,IT Project Manager,1818783,5271153,3544968.0,3452370,https://www.paylab.com/mn/salaryinfo/information-technology/it-project-manager?lang=en
Information Technology,1407342,4831276,IT Security Specialist,1541462,5445933,3493697.5,3904471,https://www.paylab.com/mn/salaryinfo/information-technology/it-security-specialist?lang=en
Information Technology,1407342,4831276,IT System Administrator,1249411,3451386,2350398.5,2201975,https://www.paylab.com/mn/salaryinfo/information-technology/it-system-administrator?lang=en
Information Technology,1407342,4831276,IT Tester,1263400,3340479,2301939.5,2077079,https://www.paylab.com/mn/salaryinfo/information-technology/it-tester?lang=en
Information Technology,1407342,4831276,IT auditor,1321543,4213017,2767280.0,2891474,https://www.paylab.com/mn/salaryinfo/information-technology/it-auditor?lang=en
Information Technology,1407342,4831276,IT tester - automated tests,1396363,4812797,3104580.0,3416434,https://www.paylab.com/mn/salaryinfo/information-technology/it-tester-automated-tests?lang=en
Information Technology,1407342,4831276,IT/Technical Support Specialist,1204965,2997247,2101106.0,1792282,https://www.paylab.com/mn/salaryinfo/information-technology/it-technical-support-specialist?lang=en
Information Technology,1407342,4831276,Incident manager,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/information-technology/incident-manager?lang=en
Information Technology,1407342,4831276,Java Programmer,1495134,5405500,3450317.0,3910366,https://www.paylab.com/mn/salaryinfo/information-technology/java-programmer?lang=en
Information Technology,1407342,4831276,Javascript Programmer,1371770,4926882,3149326.0,3555112,https://www.paylab.com/mn/salaryinfo/information-technology/javascript-programmer?lang=en
Information Technology,1407342,4831276,Lead developer,2404646,7589192,4996919.0,5184546,https://www.paylab.com/mn/salaryinfo/information-technology/lead-developer?lang=en
Information Technology,1407342,4831276,Microcontroller programmer,1440191,4094574,2767382.5,2654383,https://www.paylab.com/mn/salaryinfo/information-technology/microcontroller-programmer?lang=en
Information Technology,1407342,4831276,Objective-C Programmer,1488242,5968038,3728140.0,4479796,https://www.paylab.com/mn/salaryinfo/information-technology/objective-c-programmer?lang=en
Information Technology,1407342,4831276,Oracle Programmer,1488546,5381682,3435114.0,3893136,https://www.paylab.com/mn/salaryinfo/information-technology/oracle-programmer?lang=en
Information Technology,1407342,4831276,PC Technician,1171004,2662473,1916738.5,1491469,https://www.paylab.com/mn/salaryinfo/information-technology/pc-technician?lang=en
Information Technology,1407342,4831276,PHP Programmer,1426906,4254596,2840751.0,2827690,https://www.paylab.com/mn/salaryinfo/information-technology/php-programmer?lang=en
Information Technology,1407342,4831276,Perl Programmer,1460290,5190870,3325580.0,3730580,https://www.paylab.com/mn/salaryinfo/information-technology/perl-programmer?lang=en
Information Technology,1407342,4831276,Problem Manager,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/information-technology/problem-manager?lang=en
Information Technology,1407342,4831276,Programmer,1378560,5125190,3251875.0,3746630,https://www.paylab.com/mn/salaryinfo/information-technology/programmer?lang=en
Information Technology,1407342,4831276,Python Programmer,1439166,4459501,2949333.5,3020335,https://www.paylab.com/mn/salaryinfo/information-technology/python-programmer?lang=en
Information Technology,1407342,4831276,R programmer,1377918,4071134,2724526.0,2693216,https://www.paylab.com/mn/salaryinfo/information-technology/r-programmer?lang=en
Information Technology,1407342,4831276,Ruby Developer/Programmer,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/information-technology/ruby-developer-programmer?lang=en
Information Technology,1407342,4831276,SAP specialist,1266358,5267302,3266830.0,4000944,https://www.paylab.com/mn/salaryinfo/information-technology/sap-specialist?lang=en
Information Technology,1407342,4831276,Scrum Master,1827428,5111828,3469628.0,3284400,https://www.paylab.com/mn/salaryinfo/information-technology/scrum-master?lang=en
Information Technology,1407342,4831276,Service Engineer,1204817,3326961,2265889.0,2122144,https://www.paylab.com/mn/salaryinfo/information-technology/service-engineer?lang=en
Information Technology,1407342,4831276,Service Technician,1134760,2503371,1819065.5,1368611,https://www.paylab.com/mn/salaryinfo/information-technology/service-technician?lang=en
